Date,X,Y,Z,Equipo1,Equipo2
2011-11-29,110.82,607.5,1990.5,508.164,902.9399999999999
2011-11-30,110.52,607.5,1976.75,508.104,898.2566666666667
2011-12-01,98.12,607.5,2484.25,505.624,1063.29
2011-12-05,112.98,607.5,2600.5,508.596,1106.9933333333333
2011-12-07,117.75,607.5,2443.5,509.55,1056.25
2011-12-08,108.03,607.5,2378.5,507.606,1031.3433333333332
2011-12-09,112.25,612.5,2318.75,512.45,1014.5
2011-12-12,107.26,612.5,2026.25,511.452,915.3366666666667
2011-12-13,109.5,612.5,2020.5,511.9,914.1666666666666
2011-12-14,105.02,612.5,1975.75,511.004,897.7566666666667
2011-12-15,105.09,612.5,1982.25,511.01800000000003,899.9466666666667
2011-12-16,103.35,610.0,2003.25,508.67,905.5333333333333
2011-12-19,103.64,610.0,1955.25,508.728,889.63
2011-12-20,106.73,610.0,1970.5,509.346,895.7433333333333
2011-12-21,107.71,610.0,1944.75,509.54200000000003,887.4866666666667
2011-12-22,107.89,610.0,1965.25,509.578,894.38
2011-12-23,107.96,610.0,1991.25,509.592,903.07
2011-12-27,109.27,610.0,1970.25,509.854,896.5066666666667
2011-12-28,107.56,610.0,1970.25,509.512,895.9366666666666
2011-12-29,108.01,610.0,1975.5,509.602,897.8366666666667
2011-12-30,107.38,610.0,1970.25,509.476,895.8766666666667
2012-01-02,111.56,610.0,2219.25,510.312,980.27
2012-01-03,126.2,610.0,2288.5,513.24,1008.2333333333332
2012-01-05,119.66,610.0,2066.5,511.932,932.0533333333333
2012-01-06,98.43,607.5,1936.5,505.686,880.8100000000001
2012-01-10,112.19,607.5,2068.25,508.438,929.3133333333334
2012-01-11,108.17,607.5,1908.25,507.634,874.64
2012-01-13,110.44,612.5,2109.75,512.088,944.23
2012-01-16,111.2,612.5,2120.5,512.24,948.0666666666666
2012-01-17,111.53,612.5,2171.25,512.306,965.0933333333332
2012-01-18,110.66,612.5,2174.5,512.132,965.8866666666667
2012-01-19,111.55,612.5,2180.75,512.31,968.2666666666668
2012-01-20,109.86,625.0,2183.5,521.972,972.7866666666667
2012-01-23,110.58,625.0,2193.25,522.116,976.2766666666666
2012-01-24,110.03,625.0,2190.25,522.006,975.0933333333332
2012-01-25,109.81,625.0,2185.75,521.962,973.52
2012-01-26,110.79,625.0,2231.75,522.158,989.18
2012-01-27,111.46,625.0,2241.25,522.292,992.57
2012-01-30,110.75,625.0,2210.25,522.15,982.0
2012-01-31,110.98,625.0,2257.25,522.196,997.7433333333333
2012-02-02,112.07,625.0,2200.5,522.414,979.1899999999999
2012-02-03,123.65,630.0,2295.25,528.73,1016.3000000000001
2012-02-07,97.34,630.0,1866.75,523.468,864.6966666666667
2012-02-08,105.9,630.0,1820.75,525.18,852.2166666666667
2012-02-10,111.57,632.5,2103.75,528.314,949.2733333333332
2012-02-13,117.93,632.5,2207.25,529.586,985.8933333333334
2012-02-14,118.16,632.5,2163.0,529.632,971.2199999999999
2012-02-15,118.93,632.5,2173.5,529.7860000000001,974.9766666666668
2012-02-16,120.11,632.5,2116.75,530.022,956.4533333333334
2012-02-17,119.58,640.0,2127.25,535.916,962.2766666666666
2012-02-20,120.05,640.0,2130.0,536.01,963.35
2012-02-21,121.66,640.0,2175.25,536.332,978.9699999999999
2012-02-22,122.9,640.0,2211.5,536.58,991.4666666666667
2012-02-23,123.62,640.0,2228.75,536.724,997.4566666666666
2012-02-24,125.47,642.5,2252.75,539.094,1006.9066666666668
2012-02-27,124.17,642.5,2266.75,538.8340000000001,1011.14
2012-02-28,121.55,642.5,2307.75,538.31,1023.9333333333334
2012-02-29,122.66,642.5,2301.25,538.532,1022.1366666666667
2012-03-01,112.13,642.5,2005.75,536.426,920.1266666666667
2012-03-02,114.58,645.0,2158.5,538.916,972.6933333333333
2012-03-05,116.08,645.0,2047.25,539.216,936.11
2012-03-07,100.68,645.0,1910.5,536.136,885.3933333333334
2012-03-08,108.94,645.0,1806.25,537.788,853.3966666666666
2012-03-09,115.78,645.0,1879.5,539.156,880.0933333333332
2012-03-12,110.92,645.0,2096.25,538.184,950.7233333333334
2012-03-13,126.22,645.0,2187.25,541.244,986.1566666666668
2012-03-14,124.97,645.0,2196.25,540.994,988.7400000000001
2012-03-15,123.55,645.0,2195.25,540.71,987.9333333333334
2012-03-16,125.81,650.0,2222.0,545.162,999.27
2012-03-19,125.71,650.0,2218.75,545.142,998.1533333333333
2012-03-20,124.12,650.0,2218.75,544.824,997.6233333333333
2012-03-21,124.2,650.0,2192.25,544.84,988.8166666666666
2012-03-22,123.14,650.0,2139.25,544.628,970.7966666666666
2012-03-23,125.13,650.0,2130.75,545.026,968.6266666666667
2012-03-26,125.65,650.0,2136.75,545.13,970.8000000000001
2012-03-27,125.54,650.0,2132.75,545.108,969.43
2012-03-28,124.16,650.0,2137.75,544.832,970.6366666666667
2012-03-29,122.39,650.0,2107.0,544.478,959.7966666666666
2012-03-30,122.88,647.5,2098.25,542.576,956.21
2012-04-04,122.34,647.5,2059.25,542.468,943.0300000000001
2012-04-05,113.18,647.5,2047.75,540.636,936.1433333333334
2012-04-06,98.85,647.5,1944.75,537.77,897.0333333333333
2012-04-09,114.18,647.5,1927.25,540.836,896.3100000000001
2012-04-10,112.58,647.5,2087.5,540.516,949.1933333333333
2012-04-12,109.84,647.5,2100.25,539.968,952.5300000000001
2012-04-13,121.83,645.0,2045.75,540.366,937.5266666666666
2012-04-16,118.68,645.0,2026.5,539.736,930.0600000000001
2012-04-17,118.78,645.0,2040.25,539.756,934.6766666666666
2012-04-18,117.97,645.0,2028.25,539.594,930.4066666666668
2012-04-19,118.0,645.0,2016.25,539.6,926.4166666666666
2012-04-20,118.76,647.5,2034.25,541.752,933.5033333333334
2012-04-23,118.71,647.5,2034.25,541.742,933.4866666666667
2012-04-24,118.16,647.5,2029.5,541.632,931.7199999999999
2012-04-25,119.12,647.5,2039.75,541.824,935.4566666666666
2012-04-26,119.92,647.5,2040.25,541.984,935.89
2012-04-27,119.83,645.0,2068.0,539.966,944.2766666666666
2012-04-30,119.47,645.0,2057.5,539.894,940.6566666666668
2012-05-01,112.74,645.0,2003.25,538.548,920.3299999999999
2012-05-03,123.8,645.0,2253.25,540.76,1007.35
2012-05-04,123.43,635.0,2053.5,532.686,937.3100000000001
2012-05-07,100.7,635.0,1914.25,528.14,883.3166666666666
2012-05-09,113.09,635.0,1927.75,530.618,891.9466666666667
2012-05-10,112.02,635.0,2087.5,530.404,944.84
2012-05-11,107.73,632.5,1883.75,527.546,874.66
2012-05-14,111.57,632.5,1981.5,528.314,908.5233333333332
2012-05-15,112.24,632.5,1979.0,528.448,907.9133333333333
2012-05-16,111.71,632.5,1994.25,528.342,912.82
2012-05-17,107.49,632.5,1986.75,527.498,908.9133333333333
2012-05-18,107.14,627.5,2016.25,523.428,916.9633333333333
2012-05-21,108.81,627.5,2003.75,523.762,913.3533333333334
2012-05-22,108.41,627.5,1996.25,523.682,910.7199999999999
2012-05-23,105.56,627.5,1974.75,523.112,902.6033333333334
2012-05-24,106.55,627.5,1968.5,523.31,900.85
2012-05-25,106.83,615.0,1979.25,513.366,900.36
2012-05-28,107.11,615.0,1980.25,513.422,900.7866666666667
2012-05-29,106.68,615.0,1979.25,513.336,900.3100000000001
2012-05-30,103.47,615.0,1957.25,512.694,891.9066666666668
2012-05-31,101.87,615.0,1973.25,512.374,896.7066666666666
2012-06-01,113.06,610.0,2019.5,510.612,914.1866666666666
2012-06-06,100.64,610.0,1944.75,508.128,885.13
2012-06-07,98.19,610.0,1887.5,507.638,865.23
2012-06-08,109.55,605.0,1828.75,505.91,847.7666666666668
2012-06-11,111.07,605.0,1886.75,506.214,867.6066666666666
2012-06-12,107.03,605.0,2109.25,505.406,940.4266666666666
2012-06-13,97.13,605.0,1923.75,503.426,875.2933333333334
2012-06-14,97.03,605.0,1924.25,503.406,875.4266666666666
2012-06-15,97.61,605.0,1914.25,503.522,872.2866666666667
2012-06-18,96.05,605.0,1881.75,503.21,860.9333333333334
2012-06-19,95.76,605.0,1878.25,503.152,859.6700000000001
2012-06-20,92.69,605.0,1879.25,502.538,858.98
2012-06-21,89.23,605.0,1841.75,501.846,845.3266666666667
2012-06-22,90.98,605.0,1823.25,502.196,839.7433333333333
2012-06-25,91.01,605.0,1816.75,502.202,837.5866666666667
2012-06-26,93.02,605.0,1810.25,502.604,836.09
2012-06-27,93.5,605.0,1810.25,502.7,836.25
2012-06-28,91.36,605.0,1832.25,502.272,842.87
2012-06-29,97.8,595.0,1834.25,495.56,842.35
2012-07-02,116.23,595.0,2172.5,499.246,961.2433333333333
2012-07-03,124.12,595.0,2172.5,500.824,963.8733333333333
2012-07-05,113.16,595.0,2025.75,498.632,911.3033333333333
2012-07-06,99.93,585.0,1946.75,487.986,877.2266666666668
2012-07-09,114.25,585.0,1987.75,490.85,895.6666666666666
2012-07-11,106.82,585.0,1900.5,489.364,864.1066666666666
2012-07-12,107.02,585.0,2077.75,489.404,923.2566666666667
2012-07-13,102.4,580.0,1861.25,484.48,847.8833333333333
2012-07-16,103.55,580.0,1861.25,484.71,848.2666666666668
2012-07-17,104.0,580.0,1888.25,484.8,857.4166666666666
2012-07-18,105.16,580.0,1868.25,485.032,851.1366666666667
2012-07-19,107.8,580.0,1908.75,485.56,865.5166666666668
2012-07-20,106.83,567.5,1894.25,475.366,856.1933333333333
2012-07-23,103.26,567.5,1835.25,474.652,835.3366666666667
2012-07-24,103.42,567.5,1839.75,474.684,836.89
2012-07-25,104.38,567.5,1846.5,474.876,839.46
2012-07-26,105.26,567.5,1865.25,475.052,846.0033333333334
2012-07-27,106.47,560.0,1859.75,469.294,842.0733333333334
2012-07-30,106.2,560.0,1851.25,469.24,839.15
2012-07-31,104.92,560.0,1862.25,468.984,842.39
2012-08-02,117.2,560.0,2236.25,471.44,971.15
2012-08-03,125.44,557.5,2174.75,471.088,952.5633333333334
2012-08-06,99.47,557.5,1938.25,465.894,865.0733333333334
2012-08-08,112.14,557.5,1872.5,468.428,847.38
2012-08-10,111.82,545.0,2046.25,458.364,901.0233333333332
2012-08-13,113.6,545.0,1823.75,458.72,827.4499999999999
2012-08-14,114.03,545.0,1812.75,458.806,823.9266666666666
2012-08-15,116.25,545.0,1803.25,459.25,821.5
2012-08-16,116.9,545.0,1793.25,459.38,818.3833333333333
2012-08-17,113.71,530.0,1810.25,446.742,817.9866666666667
2012-08-20,113.7,530.0,1798.5,446.74,814.0666666666666
2012-08-21,114.64,530.0,1820.75,446.928,821.7966666666666
2012-08-22,114.91,530.0,1828.5,446.98199999999997,824.4699999999999
2012-08-23,115.01,530.0,1861.25,447.002,835.4200000000001
2012-08-24,113.59,520.0,1871.0,438.718,834.8633333333333
2012-08-27,112.26,520.0,1882.5,438.452,838.2533333333334
2012-08-28,112.58,520.0,1882.5,438.516,838.36
2012-08-29,112.54,520.0,1872.5,438.508,835.0133333333333
2012-08-30,112.65,520.0,1867.5,438.53,833.3833333333333
2012-08-31,114.57,515.0,1848.75,434.914,826.1066666666666
2012-09-03,125.98,515.0,2169.75,437.196,936.91
2012-09-04,122.67,515.0,2050.25,436.534,895.9733333333334
2012-09-05,113.2,515.0,1986.75,434.64,871.65
2012-09-07,100.32,505.0,1876.25,424.064,827.1899999999999
2012-09-10,114.5,505.0,2040.25,426.9,886.5833333333334
2012-09-11,109.4,505.0,1888.75,425.88,834.3833333333333
2012-09-13,116.9,505.0,2081.75,427.38,901.2166666666667
2012-09-14,116.66,505.0,2176.75,427.332,932.8033333333333
2012-09-17,113.79,505.0,2161.75,426.758,926.8466666666667
2012-09-18,112.03,505.0,2152.5,426.406,923.1766666666666
2012-09-19,108.19,505.0,2123.5,425.638,912.23
2012-09-20,110.03,505.0,2095.5,426.006,903.5099999999999
2012-09-21,111.42,515.0,2093.25,434.284,906.5566666666667
2012-09-24,109.81,515.0,2058.5,433.962,894.4366666666666
2012-09-25,110.45,515.0,2068.5,434.09000000000003,897.9833333333332
2012-09-26,110.04,515.0,2048.5,434.008,891.18
2012-09-27,112.01,515.0,2067.75,434.402,898.2533333333334
2012-09-28,112.39,517.5,2093.75,436.478,907.88
2012-10-01,113.28,517.5,2137.5,436.656,922.7599999999999
2012-10-02,117.31,517.5,2218.25,437.462,951.02
2012-10-04,119.88,517.5,2050.25,437.976,895.8766666666667
2012-10-05,112.73,517.5,2003.25,436.546,877.8266666666667
2012-10-08,112.95,517.5,1834.5,436.59000000000003,821.65
2012-10-09,114.81,517.5,2031.75,436.962,888.02
2012-10-10,114.33,517.5,1991.5,436.866,874.4433333333333
2012-10-12,107.33,532.5,2101.25,447.466,913.6933333333333
2012-10-15,115.8,532.5,1949.75,449.16,866.0166666666668
2012-10-16,115.07,532.5,1930.5,449.014,859.3566666666666
2012-10-17,113.22,532.5,1932.25,448.644,859.3233333333334
2012-10-18,112.42,532.5,1971.25,448.484,872.0566666666667
2012-10-19,110.14,532.5,1976.25,448.028,872.9633333333333
2012-10-22,109.44,532.5,1932.25,447.888,858.0633333333334
2012-10-23,108.25,532.5,1913.25,447.65,851.3333333333334
2012-10-24,107.85,532.5,1906.75,447.57,849.0333333333333
2012-10-25,108.49,532.5,1909.25,447.698,850.0799999999999
2012-10-26,109.55,532.5,1899.25,447.91,847.1
2012-10-29,109.44,532.5,1873.25,447.888,838.3966666666666
2012-10-30,109.08,532.5,1884.25,447.81600000000003,841.9433333333333
2012-10-31,108.7,532.5,1882.25,447.74,841.15
2012-11-01,112.24,532.5,2134.25,448.448,926.3299999999999
2012-11-05,112.26,532.5,1991.75,448.452,878.8366666666667
2012-11-06,98.0,532.5,1943.25,445.6,857.9166666666666
2012-11-07,100.23,532.5,1872.25,446.046,834.9933333333333
2012-11-09,115.4,535.0,2057.0,451.08,902.4666666666667
2012-11-12,108.01,535.0,2130.5,449.602,924.5033333333334
2012-11-13,108.26,535.0,1943.75,449.652,862.3366666666667
2012-11-14,109.61,535.0,1965.5,449.922,870.0366666666667
2012-11-15,110.98,535.0,1931.75,450.196,859.2433333333333
2012-11-16,108.95,545.0,1921.25,457.79,858.4
2012-11-19,111.7,545.0,1927.75,458.34000000000003,861.4833333333332
2012-11-20,109.83,545.0,1952.25,457.966,869.0266666666666
2012-11-21,110.86,545.0,1927.75,458.172,861.2033333333334
2012-11-22,110.55,545.0,1927.75,458.11,861.1
2012-11-23,111.38,545.0,1915.25,458.276,857.21
2012-11-26,110.92,545.0,1976.25,458.184,877.39
2012-11-27,109.87,545.0,2002.75,457.974,885.8733333333333
2012-11-28,109.51,545.0,1992.25,457.902,882.2533333333334
2012-11-29,110.76,545.0,2045.5,458.152,900.4200000000001
2012-11-30,111.23,542.5,2078.5,456.246,910.7433333333333
2012-12-03,125.34,542.5,2166.25,459.068,944.6966666666667
2012-12-04,121.71,542.5,2069.5,458.342,911.2366666666667
2012-12-06,97.14,542.5,1925.75,453.428,855.13
2012-12-07,101.07,540.0,1835.25,452.214,825.4399999999999
2012-12-10,114.62,540.0,1975.0,454.924,876.54
2012-12-11,109.07,540.0,1929.0,453.814,859.3566666666666
2012-12-12,109.5,540.0,2134.5,453.9,928.0
2012-12-13,107.91,540.0,2121.25,453.582,923.0533333333333
2012-12-14,109.15,540.0,2132.25,453.83,927.1333333333333
2012-12-17,107.64,540.0,2163.25,453.528,936.9633333333333
2012-12-18,108.84,540.0,2080.5,453.76800000000003,909.7800000000001
2012-12-19,110.36,540.0,2072.5,454.072,907.62
2012-12-20,110.2,540.0,2031.75,454.04,893.9833333333332
2012-12-21,108.97,552.5,2035.25,463.794,898.9066666666668
2012-12-24,108.8,552.5,2045.25,463.76,902.1833333333334
2012-12-26,111.07,552.5,2043.25,464.214,902.2733333333332
2012-12-27,110.8,552.5,2043.25,464.16,902.1833333333334
2012-12-28,110.62,555.0,2030.5,466.124,898.7066666666666
2012-12-31,111.11,555.0,2039.75,466.222,901.9533333333334
2013-01-02,116.76,555.0,2055.75,467.352,909.1700000000001
2013-01-03,110.4,555.0,1914.25,466.08,859.8833333333333
2013-01-04,111.08,575.0,1861.5,482.216,849.1933333333333
2013-01-07,103.0,575.0,1753.75,480.6,810.5833333333334
2013-01-08,109.54,575.0,1776.25,481.908,820.2633333333333
2013-01-10,107.94,575.0,1785.5,481.588,822.8133333333334
2013-01-11,105.91,587.5,1817.25,491.182,836.8866666666667
2013-01-14,111.88,587.5,2062.25,492.376,920.5433333333334
2013-01-15,110.3,587.5,2002.25,492.06,900.0166666666668
2013-01-16,110.61,587.5,1990.75,492.122,896.2866666666667
2013-01-17,111.1,587.5,2003.25,492.22,900.6166666666667
2013-01-18,111.89,595.0,2021.25,498.378,909.38
2013-01-21,111.71,595.0,2000.75,498.342,902.4866666666667
2013-01-22,112.42,595.0,2008.75,498.484,905.39
2013-01-23,112.8,595.0,2047.25,498.56,918.35
2013-01-24,113.28,595.0,2026.75,498.656,911.6766666666666
2013-01-25,113.28,590.0,2042.25,494.656,915.1766666666666
2013-01-28,113.48,590.0,2042.25,494.696,915.2433333333333
2013-01-29,114.36,590.0,1997.5,494.872,900.62
2013-01-30,114.9,590.0,2046.25,494.98,917.0500000000001
2013-01-31,115.55,590.0,2073.25,495.11,926.2666666666668
2013-02-01,112.47,602.5,2093.25,504.494,936.0733333333334
2013-02-04,110.69,602.5,1861.5,504.138,858.23
2013-02-05,102.85,602.5,1802.5,502.57,835.9499999999999
2013-02-07,104.0,602.5,1792.25,502.8,832.9166666666666
2013-02-08,108.95,612.5,1769.5,511.79,830.3166666666666
2013-02-12,111.45,612.5,1699.25,512.29,807.7333333333332
2013-02-13,118.72,612.5,2087.25,513.744,939.4900000000001
2013-02-14,118.0,612.5,2114.5,513.6,948.3333333333334
2013-02-15,117.66,612.5,2122.75,513.532,950.9699999999999
2013-02-18,117.38,612.5,2122.75,513.476,950.8766666666667
2013-02-19,117.52,612.5,2075.25,513.504,935.09
2013-02-20,115.6,612.5,2075.25,513.12,934.4499999999999
2013-02-21,113.53,612.5,2046.75,512.706,924.2599999999999
2013-02-22,114.1,615.0,2024.25,514.82,917.7833333333333
2013-02-25,114.44,615.0,2003.75,514.888,911.0633333333334
2013-02-26,112.71,615.0,1970.75,514.542,899.4866666666667
2013-02-27,111.87,615.0,1971.5,514.374,899.4566666666666
2013-02-28,111.38,615.0,1959.75,514.276,895.3766666666667
2013-03-01,112.14,605.0,2108.25,506.428,941.7966666666666
2013-03-04,107.11,605.0,1845.25,505.422,852.4533333333334
2013-03-05,104.19,605.0,1827.5,504.838,845.5633333333334
2013-03-06,102.06,605.0,1888.25,504.412,865.1033333333334
2013-03-07,105.76,605.0,1774.25,505.152,828.3366666666667
2013-03-12,112.62,605.0,1694.75,506.524,804.1233333333333
2013-03-13,108.52,605.0,1945.25,505.704,886.2566666666667
2013-03-14,109.42,605.0,1937.75,505.884,884.0566666666667
2013-03-15,109.82,600.0,1943.5,501.964,884.4399999999999
2013-03-18,109.51,600.0,1895.25,501.902,868.2533333333334
2013-03-19,107.45,600.0,1902.25,501.49,869.9
2013-03-20,108.72,600.0,1905.25,501.744,871.3233333333334
2013-03-21,107.47,600.0,1901.5,501.494,869.6566666666668
2013-03-22,107.66,587.5,1905.5,491.532,866.8866666666667
2013-03-25,108.17,587.5,1898.25,491.634,864.64
2013-03-26,109.36,587.5,1890.25,491.872,862.37
2013-03-27,109.69,587.5,1867.25,491.938,854.8133333333334
2013-03-28,110.02,587.5,1881.25,492.004,859.59
2013-04-01,111.31,570.0,2055.5,478.262,912.27
2013-04-02,115.6,570.0,2078.5,479.12,921.3666666666667
2013-04-03,110.09,570.0,1926.75,478.01800000000003,868.9466666666667
2013-04-04,106.34,570.0,1833.25,477.26800000000003,836.5300000000001
2013-04-09,114.91,562.5,1744.25,472.98199999999997,807.2199999999999
2013-04-10,109.46,562.5,1789.25,471.892,820.4033333333333
2013-04-11,106.23,562.5,1787.75,471.246,818.8266666666667
2013-04-12,111.88,555.0,1701.5,466.376,789.46
2013-04-15,100.39,555.0,1803.75,464.078,819.7133333333333
2013-04-16,99.91,555.0,1860.5,463.98199999999997,838.4699999999999
2013-04-17,97.69,555.0,1855.25,463.538,835.98
2013-04-18,99.13,555.0,1873.5,463.826,842.5433333333334
2013-04-19,99.65,552.5,1871.25,461.93,841.1333333333333
2013-04-22,100.39,552.5,1840.75,462.078,831.2133333333333
2013-04-23,100.31,552.5,1858.25,462.062,837.02
2013-04-24,101.73,552.5,1870.75,462.346,841.66
2013-04-25,103.41,552.5,1882.75,462.682,846.2199999999999
2013-04-26,103.16,537.5,1889.75,450.632,843.4699999999999
2013-04-29,103.81,537.5,1846.25,450.762,829.1866666666666
2013-04-30,102.37,537.5,1846.25,450.474,828.7066666666666
2013-05-02,116.52,537.5,2074.75,453.304,909.59
2013-05-03,111.61,537.5,1942.75,452.322,863.9533333333334
2013-05-06,103.04,537.5,1938.75,450.608,859.7633333333333
2013-05-07,107.72,537.5,1742.75,451.544,795.9900000000001
2013-05-08,108.7,537.5,1755.25,451.74,800.4833333333332
2013-05-09,115.26,537.5,1744.25,453.052,799.0033333333334
2013-05-13,102.82,530.0,1827.25,444.564,820.0233333333332
2013-05-14,102.6,530.0,1825.25,444.52,819.2833333333333
2013-05-15,103.68,530.0,1800.25,444.736,811.3100000000001
2013-05-16,103.8,530.0,1802.25,444.76,812.0166666666668
2013-05-17,104.64,517.5,1840.25,434.928,820.7966666666666
2013-05-20,104.8,517.5,1810.75,434.96,811.0166666666668
2013-05-21,103.91,517.5,1834.75,434.782,818.7199999999999
2013-05-22,102.6,517.5,1837.25,434.52,819.1166666666667
2013-05-23,102.44,517.5,1825.75,434.488,815.23
2013-05-24,102.64,515.0,1814.25,432.528,810.63
2013-05-27,102.62,515.0,1807.75,432.524,808.4566666666666
2013-05-28,104.23,515.0,1807.75,432.846,808.9933333333333
2013-05-29,102.43,515.0,1820.75,432.486,812.7266666666668
2013-05-30,102.19,515.0,1856.5,432.438,824.5633333333334
2013-05-31,100.39,515.0,1875.25,432.078,830.2133333333333
2013-06-03,111.06,515.0,1927.5,434.212,851.1866666666666
2013-06-05,105.46,515.0,1841.0,433.092,820.4866666666667
2013-06-06,103.61,515.0,1927.25,432.722,848.62
2013-06-11,105.24,510.0,1784.25,429.048,799.8299999999999
2013-06-12,111.61,510.0,1727.75,430.322,783.12
2013-06-13,104.25,510.0,1812.75,428.85,809.0
2013-06-14,105.93,500.0,1815.25,421.186,807.0600000000001
2013-06-17,105.47,500.0,1789.25,421.094,798.2400000000001
2013-06-18,106.02,500.0,1794.75,421.204,800.2566666666667
2013-06-19,106.12,500.0,1792.25,421.224,799.4566666666666
2013-06-20,102.15,500.0,1748.25,420.43,783.4666666666667
2013-06-21,100.91,500.0,1747.75,420.182,782.8866666666667
2013-06-24,101.16,500.0,1728.75,420.23199999999997,776.6366666666667
2013-06-25,101.26,500.0,1744.25,420.252,781.8366666666667
2013-06-26,101.66,500.0,1732.75,420.332,778.1366666666667
2013-06-27,102.82,500.0,1719.25,420.564,774.0233333333332
2013-06-28,102.16,497.5,1730.75,418.432,776.8033333333333
2013-07-01,111.4,497.5,2004.75,420.28,871.2166666666667
2013-07-02,117.24,497.5,2065.75,421.448,893.4966666666666
2013-07-03,111.15,497.5,1910.25,420.23,839.6333333333333
2013-07-05,104.4,500.0,1841.0,420.88,815.1333333333333
2013-07-08,107.44,500.0,1730.75,421.488,779.3966666666666
2013-07-10,109.68,500.0,1790.75,421.936,800.1433333333334
2013-07-11,103.46,500.0,1775.75,420.692,793.07
2013-07-15,109.09,515.0,1761.25,433.818,795.1133333333333
2013-07-16,109.4,515.0,1752.25,433.88,792.2166666666667
2013-07-17,108.61,515.0,1772.25,433.722,798.62
2013-07-18,108.7,515.0,1752.75,433.74,792.15
2013-07-19,108.07,515.0,1772.5,433.614,798.5233333333332
2013-07-22,108.15,515.0,1794.25,433.63,805.8000000000001
2013-07-23,108.42,515.0,1801.25,433.684,808.2233333333334
2013-07-24,107.19,515.0,1806.75,433.438,809.6466666666666
2013-07-25,107.65,515.0,1784.25,433.53,802.3000000000001
2013-07-26,107.17,520.0,1761.25,437.434,796.14
2013-07-29,107.45,520.0,1759.75,437.49,795.7333333333332
2013-07-30,106.91,520.0,1741.25,437.382,789.3866666666667
2013-07-31,107.7,520.0,1731.75,437.54,786.4833333333332
2013-08-01,111.94,520.0,2026.75,438.388,886.23
2013-08-02,118.9,525.0,2066.25,443.78,903.3833333333333
2013-08-05,104.34,525.0,1886.25,440.868,838.5300000000001
2013-08-07,107.43,525.0,1736.25,441.486,789.5600000000001
2013-08-08,106.68,525.0,1781.5,441.336,804.3933333333334
2013-08-13,109.82,532.5,1839.25,447.964,827.1899999999999
2013-08-14,110.2,532.5,1834.75,448.04,825.8166666666666
2013-08-15,111.11,532.5,1842.25,448.222,828.62
2013-08-16,110.4,532.5,1876.25,448.08,839.7166666666667
2013-08-19,109.9,532.5,1872.25,447.98,838.2166666666667
2013-08-20,110.15,532.5,1848.5,448.03,830.3833333333333
2013-08-21,109.81,532.5,1852.25,447.962,831.52
2013-08-22,109.9,532.5,1857.25,447.98,833.2166666666667
2013-08-23,111.04,532.5,1834.5,448.208,826.0133333333333
2013-08-26,110.73,532.5,1827.75,448.146,823.66
2013-08-27,114.36,532.5,1827.75,448.872,824.87
2013-08-28,116.61,532.5,1826.25,449.322,825.12
2013-08-29,115.16,532.5,1797.5,449.032,815.0533333333333
2013-08-30,114.01,532.5,1775.25,448.802,807.2533333333334
2013-09-04,106.23,532.5,1858.25,447.246,832.3266666666667
2013-09-05,104.47,532.5,1864.25,446.894,833.7400000000001
2013-09-09,113.72,540.0,1766.75,454.744,806.8233333333334
2013-09-10,109.06,540.0,1838.75,453.812,829.27
2013-09-12,109.39,540.0,1748.75,453.878,799.38
2013-09-13,112.78,547.5,1746.0,460.556,802.0933333333332
2013-09-16,110.07,547.5,1734.25,460.014,797.2733333333332
2013-09-17,108.19,547.5,1729.75,459.638,795.1466666666666
2013-09-18,110.6,547.5,1741.75,460.12,799.9499999999999
2013-09-19,108.76,547.5,1783.25,459.752,813.1700000000001
2013-09-20,109.22,547.5,1771.25,459.844,809.3233333333334
2013-09-23,108.16,547.5,1754.25,459.632,803.3033333333333
2013-09-24,108.64,547.5,1753.25,459.728,803.13
2013-09-25,108.32,547.5,1751.5,459.664,802.4399999999999
2013-09-26,109.21,547.5,1751.5,459.842,802.7366666666667
2013-09-27,108.63,535.0,1789.25,449.726,810.96
2013-09-30,108.37,535.0,1802.75,449.674,815.3733333333333
2013-10-01,111.89,535.0,2074.25,450.378,907.0466666666666
2013-10-04,105.79,535.0,1877.75,449.158,839.5133333333333
2013-10-07,108.51,535.0,1761.25,449.702,801.5866666666667
2013-10-09,111.25,535.0,1759.25,450.25,801.8333333333334
2013-10-10,111.8,535.0,1818.25,450.36,821.6833333333334
2013-10-14,111.04,522.5,1821.75,440.208,818.43
2013-10-15,109.96,522.5,1804.75,439.992,812.4033333333333
2013-10-16,110.86,522.5,1786.75,440.172,806.7033333333334
2013-10-17,109.11,522.5,1795.75,439.822,809.12
2013-10-18,109.94,522.5,1808.25,439.988,813.5633333333334
2013-10-21,109.64,522.5,1807.25,439.928,813.13
2013-10-22,109.97,522.5,1829.25,439.994,820.5733333333334
2013-10-23,107.8,522.5,1821.5,439.56,817.2666666666668
2013-10-24,106.99,522.5,1801.5,439.398,810.3299999999999
2013-10-25,106.93,517.5,1806.75,435.386,810.3933333333334
2013-10-28,109.61,517.5,1838.75,435.922,821.9533333333334
2013-10-29,109.01,517.5,1848.75,435.802,825.0866666666667
2013-10-30,109.86,517.5,1843.25,435.972,823.5366666666667
2013-10-31,108.84,517.5,1832.75,435.76800000000003,819.6966666666667
2013-11-01,110.64,517.5,2076.75,436.128,901.63
